utcdate,area,groupId,trackableId,usageMinutes,sets,repetitions
2022-12-01T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_1,36,37,179
2022-12-01T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,86,72,468
2022-12-01T00:00:00.000Z,Hietaniemi,OG23,OG23_Hietaniemi_1,96,82,1081
2022-12-01T00:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,0,0,0
2022-12-01T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_1,0,0,0
2022-12-01T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_2,65,64,180
2022-12-01T00:00:00.000Z,Hietaniemi,OG31,OG31_Hietaniemi_1,56,51,204
2022-12-01T00:00:00.000Z,Hietaniemi,OG41,OG41_Hietaniemi_1,66,55,339
2022-12-01T00:00:00.000Z,Hietaniemi,OG70,OG70_Hietaniemi_1,71,51,537
2022-12-01T00:00:00.000Z,Hietaniemi,OG80,OG80_Hietaniemi_1,23,18,244
2022-12-01T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,86,74,403
2022-12-01T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,30,34,63
2022-12-01T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,65,54,522
2022-12-01T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,45,36,620
2022-12-01T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,44,46,147
2022-12-01T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,89,86,443
2022-12-01T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,97,92,407
2022-12-01T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,46,44,188
2022-12-01T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,137,119,624
2022-12-01T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,59,60,238
2022-12-01T00:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,242,237,756
2022-12-01T00:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,113,120,440
2022-12-01T00:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,0,0,0
2022-12-02T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_1,33,25,171
2022-12-02T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,83,80,309
2022-12-02T00:00:00.000Z,Hietaniemi,OG23,OG23_Hietaniemi_1,66,53,647
