utcdate,area,groupId,trackableId,usageMinutes,sets,repetitions
2023-08-01T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_1,145,129,737
2023-08-01T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,159,141,681
2023-08-01T00:00:00.000Z,Hietaniemi,OG23,OG23_Hietaniemi_1,224,181,3012
2023-08-01T00:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,180,137,2468
2023-08-01T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_1,112,105,468
2023-08-01T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_2,101,96,323
2023-08-01T00:00:00.000Z,Hietaniemi,OG31,OG31_Hietaniemi_1,120,121,508
2023-08-01T00:00:00.000Z,Hietaniemi,OG41,OG41_Hietaniemi_1,139,132,721
2023-08-01T00:00:00.000Z,Hietaniemi,OG70,OG70_Hietaniemi_1,113,85,1833
2023-08-01T00:00:00.000Z,Hietaniemi,OG72,OG72_Hietaniemi_1,107,94,1548
2023-08-01T00:00:00.000Z,Hietaniemi,OG80,OG80_Hietaniemi_1,41,39,354
2023-08-01T00:00:00.000Z,Hietaniemi,OG82,og82_Hietaniemi,88,70,439
2023-08-01T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,90,77,427
2023-08-01T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,0,0,0
2023-08-01T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,76,70,1018
2023-08-01T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,84,72,1072
2023-08-01T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,137,145,502
2023-08-01T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,117,123,439
2023-08-01T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,96,84,474
2023-08-01T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,0,0,0
2023-08-01T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,192,195,801
2023-08-01T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,131,111,652
