utcdate,area,groupId,trackableId,usageMinutes,sets,repetitions
2022-01-01T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,78,69,369
2022-01-01T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,107,89,556
2022-01-01T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,87,73,1108
2022-01-01T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,157,147,510
2022-01-01T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,89,87,407
2022-01-01T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,108,99,548
2022-01-02T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,171,149,752
2022-01-02T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,182,150,1284
2022-01-02T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,183,152,2383
2022-01-02T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,302,294,1069
2022-01-02T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,125,114,602
2022-01-02T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,168,157,849
2022-01-02T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,24,36,106
2022-01-03T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,123,101,755
2022-01-03T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,127,111,611
2022-01-03T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,100,97,1075
2022-01-03T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,245,280,770
2022-01-03T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,101,94,379
2022-01-03T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,160,149,601
2022-01-03T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,86,17,253
2022-01-03T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,28,57,318
2022-01-03T00:00:00.000Z,Pirkkola,OG23,OG23_357,21,91,735
2022-01-03T00:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,35,0,156
2022-01-04T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,98,88,535
2022-01-04T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,113,88,785
2022-01-04T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,95,76,991
2022-01-04T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,170,160,563
2022-01-04T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,96,92,339
2022-01-04T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,125,124,648
