utcdate,area,groupId,trackableId,usageMinutes,sets,repetitions
2024-06-01T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_1,366,329,2288
2024-06-01T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,342,322,2085
2024-06-01T00:00:00.000Z,Hietaniemi,OG23,OG23_Hietaniemi_1,492,404,7257
2024-06-01T00:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,528,409,8298
2024-06-01T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_1,452,417,2481
2024-06-01T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_2,486,499,2378
2024-06-01T00:00:00.000Z,Hietaniemi,OG31,OG31_Hietaniemi_1,547,535,2721
2024-06-01T00:00:00.000Z,Hietaniemi,OG41,OG41_Hietaniemi_1,488,443,3037
2024-06-01T00:00:00.000Z,Hietaniemi,OG70,OG70_Hietaniemi_1,375,288,3765
2024-06-01T00:00:00.000Z,Hietaniemi,OG72,OG72_Hietaniemi_1,414,337,4738
2024-06-01T00:00:00.000Z,Hietaniemi,OG80,OG80_Hietaniemi_1,462,371,8725
2024-06-01T00:00:00.000Z,Hietaniemi,OG82,og82_Hietaniemi,252,203,2944
2024-06-01T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,180,157,907
2024-06-01T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,92,85,349
2024-06-01T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,141,116,1515
2024-06-01T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,162,136,1898
2024-06-01T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,221,227,831
2024-06-01T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,210,198,1046
2024-06-01T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,166,143,776
2024-06-01T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,153,146,762
2024-06-01T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,121,104,617
2024-06-01T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,132,110,798
2024-06-01T00:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,174,177,771
2024-06-01T00:00:00.000Z,Pirkkola,OG14,CL14_Pirkkola,34,21,337
2024-06-01T00:00:00.000Z,Pirkkola,OG22,OG22_Pirkkola,120,103,1515
2024-06-01T00:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,159,128,2207
2024-06-01T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,300,235,3798
2024-06-01T00:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,105,74,1568
2024-06-01T00:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,234,231,1442
2024-06-01T00:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,170,158,749
2024-06-01T00:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,274,212,2413
2024-06-01T00:00:00.000Z,Pirkkola,OG82,OG82_Pirkkola,144,109,1522
2024-06-01T00:00:00.000Z,Pirkkola,OG85,OG85_Pirkkola,117,95,1029
2024-06-01T00:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,251,194,3569
2024-06-01T00:00:00.000Z,Pirkkola,OGFA24,OGFA24_Pirkkola,7,6,55
2024-06-01T00:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,35,33,210
2024-06-02T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_1,393,335,3244
2024-06-02T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,383,366,2043
2024-06-02T00:00:00.000Z,Hietaniemi,OG23,OG23_Hietaniemi_1,527,438,7993
2024-06-02T00:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,560,446,9142
2024-06-02T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_1,439,453,1951
2024-06-02T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_2,498,539,2227
2024-06-02T00:00:00.000Z,Hietaniemi,OG31,OG31_Hietaniemi_1,530,530,2580
2024-06-02T00:00:00.000Z,Hietaniemi,OG41,OG41_Hietaniemi_1,471,437,3118
2024-06-02T00:00:00.000Z,Hietaniemi,OG70,OG70_Hietaniemi_1,404,300,4431
2024-06-02T00:00:00.000Z,Hietaniemi,OG72,OG72_Hietaniemi_1,371,304,4436
2024-06-02T00:00:00.000Z,Hietaniemi,OG80,OG80_Hietaniemi_1,435,329,8524
2024-06-02T00:00:00.000Z,Hietaniemi,OG82,og82_Hietaniemi,265,228,3182
2024-06-02T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,285,244,1843
2024-06-02T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,181,176,773
2024-06-02T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,209,179,2356
2024-06-02T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,223,189,2989
2024-06-02T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,293,311,963
2024-06-02T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,299,286,1224
2024-06-02T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,260,239,1393
2024-06-02T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,211,193,908
2024-06-02T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,252,229,1216
2024-06-02T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,183,161,1083
2024-06-02T00:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,263,270,1174
2024-06-02T00:00:00.000Z,Pirkkola,OG14,CL14_Pirkkola,45,35,385
2024-06-02T00:00:00.000Z,Pirkkola,OG22,OG22_Pirkkola,197,168,2609
2024-06-02T00:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,290,228,4782
2024-06-02T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,376,273,5573
2024-06-02T00:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,177,125,3492
2024-06-02T00:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,378,350,3611
2024-06-02T00:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,251,228,1212
2024-06-02T00:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,305,269,2764
2024-06-02T00:00:00.000Z,Pirkkola,OG82,OG82_Pirkkola,264,179,3389
2024-06-02T00:00:00.000Z,Pirkkola,OG85,OG85_Pirkkola,179,148,1543
2024-06-02T00:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,320,260,4735
2024-06-02T00:00:00.000Z,Pirkkola,OGFA24,OGFA24_Pirkkola,24,17,228
2024-06-02T00:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,25,21,75
2024-06-03T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_1,438,354,3479
2024-06-03T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,443,401,2583
2024-06-03T00:00:00.000Z,Hietaniemi,OG23,OG23_Hietaniemi_1,534,434,8236
2024-06-03T00:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,642,467,11790
2024-06-03T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_1,518,526,2420
2024-06-03T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_2,488,485,2315
2024-06-03T00:00:00.000Z,Hietaniemi,OG31,OG31_Hietaniemi_1,546,501,2733
2024-06-03T00:00:00.000Z,Hietaniemi,OG41,OG41_Hietaniemi_1,519,462,2969
2024-06-03T00:00:00.000Z,Hietaniemi,OG70,OG70_Hietaniemi_1,381,277,4330
2024-06-03T00:00:00.000Z,Hietaniemi,OG72,OG72_Hietaniemi_1,472,378,5240
2024-06-03T00:00:00.000Z,Hietaniemi,OG80,OG80_Hietaniemi_1,484,358,9734
2024-06-03T00:00:00.000Z,Hietaniemi,OG82,og82_Hietaniemi,257,201,2686
2024-06-03T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,294,255,1821
2024-06-03T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,188,193,853
2024-06-03T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,258,225,2775
2024-06-03T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,236,197,3302
2024-06-03T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,316,312,1135
2024-06-03T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,320,310,1493
2024-06-03T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,271,247,1327
2024-06-03T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,235,204,1110
2024-06-03T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,204,197,998
2024-06-03T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,229,186,1484
2024-06-03T00:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,260,257,926
2024-06-03T00:00:00.000Z,Pirkkola,OG14,CL14_Pirkkola,195,162,1846
2024-06-03T00:00:00.000Z,Pirkkola,OG22,OG22_Pirkkola,228,210,2979
2024-06-03T00:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,275,218,3838
2024-06-03T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,440,328,5737
