utcdate,area,groupId,trackableId,usageMinutes,sets,repetitions
2024-07-29T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,310,268,2020
2024-07-29T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,197,169,989
2024-07-29T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,218,188,2262
2024-07-29T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,242,200,2940
2024-07-29T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,305,324,1157
2024-07-29T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,334,331,1468
2024-07-29T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,236,216,1175
2024-07-29T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,246,229,1017
2024-07-29T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,273,263,1239
2024-07-29T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,229,176,1700
2024-07-29T00:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,342,318,1715
2024-07-29T00:00:00.000Z,Pirkkola,OG22,OG22_Pirkkola,298,271,4418
2024-07-29T00:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,316,274,5367
2024-07-29T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,455,346,6192
2024-07-29T00:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,171,130,3193
2024-07-29T00:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,429,444,2043
2024-07-29T00:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,298,292,1425
2024-07-29T00:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,357,311,2713
2024-07-29T00:00:00.000Z,Pirkkola,OG85,OG85_Pirkkola,224,203,1860
2024-07-29T00:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,359,319,4740
2024-07-29T00:00:00.000Z,Pirkkola,OGFA24,OGFA24_Pirkkola,32,30,235
2024-07-29T00:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,34,34,101
2024-07-30T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,214,208,1215
2024-07-30T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,165,162,801
2024-07-30T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,226,175,2691
2024-07-30T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,181,143,2167
2024-07-30T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,288,305,1047
2024-07-30T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,232,238,1034
2024-07-30T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,218,205,1164
2024-07-30T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,154,147,664
2024-07-30T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,332,331,1663
2024-07-30T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,271,222,2161
2024-07-30T00:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,406,421,1655
2024-07-30T00:00:00.000Z,Pirkkola,OG22,OG22_Pirkkola,271,232,3232
2024-07-30T00:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,369,305,5875
2024-07-30T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,555,410,7318
2024-07-30T00:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,246,184,4629
2024-07-30T00:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,462,468,2086
2024-07-30T00:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,311,298,1466
2024-07-30T00:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,438,364,4163
2024-07-30T00:00:00.000Z,Pirkkola,OG85,OG85_Pirkkola,254,223,2215
2024-07-30T00:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,428,362,5525
2024-07-30T00:00:00.000Z,Pirkkola,OGFA24,OGFA24_Pirkkola,34,25,304
2024-07-30T00:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,33,33,92
2024-07-31T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,210,165,1265
2024-07-31T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,196,183,820
2024-07-31T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,236,208,2296
2024-07-31T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,245,204,3142
2024-07-31T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,318,333,1160
2024-07-31T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,303,308,1174
2024-07-31T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,268,256,1257
2024-07-31T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,199,183,801
2024-07-31T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,236,203,1246
2024-07-31T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,166,143,927
2024-07-31T00:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,269,253,1291
2024-07-31T00:00:00.000Z,Pirkkola,OG22,OG22_Pirkkola,215,190,2902
2024-07-31T00:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,283,239,4375
2024-07-31T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,433,335,6258
2024-07-31T00:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,109,87,1816
2024-07-31T00:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,252,231,1258
2024-07-31T00:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,254,224,1066
2024-07-31T00:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,273,221,2548
2024-07-31T00:00:00.000Z,Pirkkola,OG85,OG85_Pirkkola,131,104,1151
2024-07-31T00:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,299,253,3707
2024-07-31T00:00:00.000Z,Pirkkola,OGFA24,OGFA24_Pirkkola,20,17,250
2024-07-31T00:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,26,26,140
2024-08-01T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,178,144,1241
2024-08-01T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,140,131,720
2024-08-01T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,206,171,2257
2024-08-01T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,237,195,3113
2024-08-01T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,224,220,788
2024-08-01T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,199,190,904
2024-08-01T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,159,149,736
2024-08-01T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,149,146,705
2024-08-01T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,257,205,2232
2024-08-01T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,249,202,1315
2024-08-01T00:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,295,263,1586
2024-08-01T00:00:00.000Z,Pirkkola,OG22,OG22_Pirkkola,232,202,3416
2024-08-01T00:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,314,259,5570
2024-08-01T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,431,306,6624
2024-08-01T00:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,112,82,2123
2024-08-01T00:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,395,397,1856
2024-08-01T00:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,285,280,1188
2024-08-01T00:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,333,282,3074
2024-08-01T00:00:00.000Z,Pirkkola,OG85,OG85_Pirkkola,179,126,1990
2024-08-01T00:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,324,271,4814
2024-08-01T00:00:00.000Z,Pirkkola,OGFA24,OGFA24_Pirkkola,34,28,330
2024-08-01T00:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,48,50,233
2024-08-02T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,91,80,452
2024-08-02T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,93,76,501
2024-08-02T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,146,111,1377
2024-08-02T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,155,122,1760
2024-08-02T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,200,217,727
2024-08-02T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,175,164,763
2024-08-02T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,172,151,796
2024-08-02T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,155,149,758
2024-08-02T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,191,154,1133
2024-08-02T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,135,124,571
2024-08-02T00:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,205,204,823
2024-08-02T00:00:00.000Z,Pirkkola,OG22,OG22_Pirkkola,92,83,932
2024-08-02T00:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,204,177,2886
2024-08-02T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,339,252,4545
2024-08-02T00:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,137,105,2232
2024-08-02T00:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,315,294,1375
2024-08-02T00:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,218,213,776
2024-08-02T00:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,269,224,2174
2024-08-02T00:00:00.000Z,Pirkkola,OG85,OG85_Pirkkola,107,86,993
2024-08-02T00:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,222,191,2695
2024-08-02T00:00:00.000Z,Pirkkola,OGFA24,OGFA24_Pirkkola,14,15,56
2024-08-02T00:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,15,18,62
2024-08-03T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,166,123,1192
