utctimestamp,area,groupId,trackableId,usageMinutes,sets,repetitions
2024-02-01T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,1,1,0
2024-02-01T00:00:00.000Z,Pirkkola,OG14,CL14_Pirkkola,0,1,20
2024-02-01T00:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,2,1,9
2024-02-01T00:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,1,0,10
2024-02-01T01:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,1,1,0
2024-02-01T01:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,1,1,0
2024-02-01T01:00:00.000Z,Pirkkola,OG14,CL14_Pirkkola,0,1,17
2024-02-01T01:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,2,1,7
2024-02-01T01:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,1,0,3
2024-02-01T01:00:00.000Z,Pirkkola,OGFA24,OGFA24_Pirkkola,1,1,0
2024-02-01T02:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,1,1,0
2024-02-01T02:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,1,2,24
2024-02-01T02:00:00.000Z,Hietaniemi,OG70,OG70_Hietaniemi_1,1,1,0
2024-02-01T02:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,5,4,25
2024-02-01T02:00:00.000Z,Pirkkola,OG14,CL14_Pirkkola,0,1,14
2024-02-01T02:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,2,1,3
2024-02-01T02:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,1,1,0
2024-02-01T03:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,1,2,24
2024-02-01T03:00:00.000Z,Hietaniemi,OG70,OG70_Hietaniemi_1,1,1,0
2024-02-01T03:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,5,5,1
2024-02-01T03:00:00.000Z,Pirkkola,OG14,CL14_Pirkkola,0,1,14
2024-02-01T03:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,2,1,3
2024-02-01T03:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,1,1,0
2024-02-01T04:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,7,7,1
2024-02-01T04:00:00.000Z,Pirkkola,OG14,CL14_Pirkkola,0,1,14
2024-02-01T04:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,2,1,3
2024-02-01T04:00:00.000Z,Pirkkola,OGFA24,OGFA24_Pirkkola,1,1,0
2024-02-01T05:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,1,2,24
2024-02-01T05:00:00.000Z,Hietaniemi,OG31,OG31_Hietaniemi_1,1,1,0
2024-02-01T05:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,1,1,0
2024-02-01T05:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,2,2,0
2024-02-01T05:00:00.000Z,Pirkkola,OG14,CL14_Pirkkola,0,2,24
2024-02-01T05:00:00.000Z,Pirkkola,OG22,OG22_Pirkkola,1,1,20
2024-02-01T05:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,4,4,31
2024-02-01T05:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,7,7,80
2024-02-01T05:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,2,2,13
2024-02-01T05:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,8,8,30
2024-02-01T05:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,3,3,21
2024-02-01T05:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,3,1,24
2024-02-01T05:00:00.000Z,Pirkkola,OG85,OG85_Pirkkola,7,4,42
2024-02-01T05:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,12,10,114
2024-02-01T06:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_1,4,2,19
2024-02-01T06:00:00.000Z,Hietaniemi,OG23,OG23_Hietaniemi_1,3,2,26
2024-02-01T06:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,2,3,36
2024-02-01T06:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_1,2,1,8
2024-02-01T06:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_2,1,1,1
2024-02-01T06:00:00.000Z,Hietaniemi,OG31,OG31_Hietaniemi_1,2,2,16
2024-02-01T06:00:00.000Z,Hietaniemi,OG41,OG41_Hietaniemi_1,1,1,5
2024-02-01T06:00:00.000Z,Hietaniemi,OG82,og82_Hietaniemi,1,1,0
2024-02-01T06:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,1,1,0
2024-02-01T06:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,5,6,15
2024-02-01T06:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,1,1,0
2024-02-01T06:00:00.000Z,Pirkkola,OG14,CL14_Pirkkola,0,2,18
2024-02-01T06:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,2,2,16
2024-02-01T06:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,2,1,8
2024-02-01T06:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,2,1,4
2024-02-01T06:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,1,1,0
2024-02-01T06:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,2,0,7
2024-02-01T06:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,2,2,17
2024-02-01T07:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_1,2,1,12
2024-02-01T07:00:00.000Z,Hietaniemi,OG23,OG23_Hietaniemi_1,4,4,49
2024-02-01T07:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,2,3,39
2024-02-01T07:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_2,3,3,12
2024-02-01T07:00:00.000Z,Hietaniemi,OG31,OG31_Hietaniemi_1,2,2,14
2024-02-01T07:00:00.000Z,Hietaniemi,OG41,OG41_Hietaniemi_1,2,1,5
2024-02-01T07:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,1,1,0
2024-02-01T07:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,1,1,0
2024-02-01T07:00:00.000Z,Pirkkola,OG14,CL14_Pirkkola,0,2,21
2024-02-01T07:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,4,2,44
2024-02-01T07:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,2,2,27
2024-02-01T07:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,2,2,11
2024-02-01T07:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,2,2,8
2024-02-01T07:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,3,1,15
2024-02-01T07:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,10,9,76
2024-02-01T07:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,5,9,6
2024-02-01T08:00:00.000Z,Hietaniemi,OG23,OG23_Hietaniemi_1,1,0,5
2024-02-01T08:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,2,3,33
2024-02-01T08:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,2,2,24
2024-02-01T08:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,6,7,76
2024-02-01T08:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,7,8,54
2024-02-01T08:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,7,7,47
2024-02-01T08:00:00.000Z,Pirkkola,OG14,CL14_Pirkkola,0,2,21
2024-02-01T08:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,3,2,15
2024-02-01T08:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,2,1,10
2024-02-01T08:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,2,1,14
2024-02-01T08:00:00.000Z,Pirkkola,OG85,OG85_Pirkkola,4,3,37
2024-02-01T09:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,3,3,37
2024-02-01T09:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_1,4,5,3
2024-02-01T09:00:00.000Z,Hietaniemi,OG72,OG72_Hietaniemi_1,9,6,33
2024-02-01T09:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,3,1,6
2024-02-01T09:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,6,3,64
2024-02-01T09:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,2,2,3
2024-02-01T09:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,1,1,0
2024-02-01T09:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,4,4,12
2024-02-01T09:00:00.000Z,Pirkkola,OG14,CL14_Pirkkola,0,2,19
2024-02-01T09:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,5,4,45
2024-02-01T09:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,5,8,5
2024-02-01T09:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,2,2,9
2024-02-01T09:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,2,1,9
2024-02-01T09:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,4,4,39
