utctimestamp,area,groupId,trackableId,usageMinutes,sets,repetitions
2021-07-01T00:00:00.000Z,Hietaniemi,OG10,OG10_10268,0,0,0
2021-07-01T00:00:00.000Z,Hietaniemi,OG23,OG23_10270,2,1,5
2021-07-01T00:00:00.000Z,Hietaniemi,OG30,OG30_10282,1,1,3
2021-07-01T00:00:00.000Z,Hietaniemi,OG31,OG31_10294,0,0,0
2021-07-01T00:00:00.000Z,Hietaniemi,OG41,OG41_10273,0,0,0
2021-07-01T00:00:00.000Z,Hietaniemi,OG70,OG70_10250,0,0,0
2021-07-01T00:00:00.000Z,Hietaniemi,OG80,OG80_10298,0,0,0
2021-07-01T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,0,0,0
2021-07-01T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,0,0,0
2021-07-01T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,0,0,0
2021-07-01T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,0,0,0
2021-07-01T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,0,0,0
2021-07-01T01:00:00.000Z,Hietaniemi,OG10,OG10_10268,0,0,0
2021-07-01T01:00:00.000Z,Hietaniemi,OG23,OG23_10270,0,0,0
2021-07-01T01:00:00.000Z,Hietaniemi,OG31,OG31_10294,0,0,0
2021-07-01T01:00:00.000Z,Hietaniemi,OG41,OG41_10273,0,0,0
2021-07-01T01:00:00.000Z,Hietaniemi,OG80,OG80_10298,0,0,0
2021-07-01T01:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,0,0,0
2021-07-01T01:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,0,0,0
2021-07-01T01:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,0,0,0
2021-07-01T01:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,0,0,0
2021-07-01T01:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,0,0,0
2021-07-01T01:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,0,0,0
2021-07-01T01:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,0,0,0
2021-07-01T01:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,0,0,0
2021-07-01T01:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,0,0,0
2021-07-01T01:00:00.000Z,Pirkkola,OG23,OG23_357,0,0,0
2021-07-01T01:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,0,0,0
2021-07-01T01:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,0,0,0
2021-07-01T02:00:00.000Z,Hietaniemi,OG10,OG10_10268,12,18,21
2021-07-01T02:00:00.000Z,Hietaniemi,OG23,OG23_10270,3,2,2806
2021-07-01T02:00:00.000Z,Hietaniemi,OG30,OG30_10282,0,0,0
2021-07-01T02:00:00.000Z,Hietaniemi,OG31,OG31_10294,1,1,0
2021-07-01T02:00:00.000Z,Hietaniemi,OG41,OG41_10273,0,0,0
2021-07-01T02:00:00.000Z,Hietaniemi,OG70,OG70_10250,0,0,0
2021-07-01T02:00:00.000Z,Hietaniemi,OG80,OG80_10298,0,0,0
2021-07-01T02:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,0,0,0
2021-07-01T02:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,0,0,0
2021-07-01T02:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,0,0,0
2021-07-01T02:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,0,0,0
2021-07-01T02:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,0,0,0
2021-07-01T02:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,0,0,0
2021-07-01T02:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,0,0,0
2021-07-01T02:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,0,0,0
2021-07-01T02:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,6,5,18
2021-07-01T02:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,9,9,58
2021-07-01T02:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,6,9,17
2021-07-01T03:00:00.000Z,Hietaniemi,OG10,OG10_10268,15,10,79
2021-07-01T03:00:00.000Z,Hietaniemi,OG23,OG23_10270,2,2,10
2021-07-01T03:00:00.000Z,Hietaniemi,OG30,OG30_10282,17,22,49
2021-07-01T03:00:00.000Z,Hietaniemi,OG31,OG31_10294,6,3,29
2021-07-01T03:00:00.000Z,Hietaniemi,OG41,OG41_10273,4,3,7
