utctimestamp,area,groupId,trackableId,usageMinutes,sets,repetitions
2022-09-01T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,0,0,0
2022-09-01T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,0,0,0
2022-09-01T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,0,0,0
2022-09-01T00:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,0,0,0
2022-09-01T00:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,0,0,0
2022-09-01T01:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,0,0,0
2022-09-01T01:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,0,0,0
2022-09-01T01:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,0,0,0
2022-09-01T01:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,0,0,0
2022-09-01T01:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,0,0,0
2022-09-01T02:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,0,0,0
2022-09-01T02:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,0,0,0
2022-09-01T02:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,10,12,77
2022-09-01T02:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,9,12,23
2022-09-01T02:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,1,1,0
2022-09-01T03:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,5,4,33
2022-09-01T03:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,5,3,13
2022-09-01T03:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,0,0,0
2022-09-01T03:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,5,6,1
2022-09-01T03:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,3,5,6
2022-09-01T04:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,9,11,14
2022-09-01T04:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,5,4,10
2022-09-01T04:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,3,3,28
2022-09-01T04:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,20,22,71
2022-09-01T04:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,8,10,22
2022-09-01T05:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,0,0,0
2022-09-01T05:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,0,0,0
2022-09-01T05:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,4,3,41
2022-09-01T05:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,19,14,106
2022-09-01T05:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,2,3,12
2022-09-01T05:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,8,7,21
2022-09-01T06:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,6,8,3
2022-09-01T06:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,15,13,54
2022-09-01T06:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,4,3,48
2022-09-01T06:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,7,7,8
2022-09-01T06:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,1,1,3
2022-09-01T07:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,18,17,62
2022-09-01T07:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,2,2,15
2022-09-01T07:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,0,0,0
2022-09-01T07:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,0,0,0
2022-09-01T08:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,5,4,9
2022-09-01T08:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,4,3,21
2022-09-01T08:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,0,0,0
