utctimestamp,area,groupId,trackableId,usageMinutes,sets,repetitions
2024-06-01T00:00:00.000Z,Hietaniemi,OG72,OG72_Hietaniemi_1,1,1,13
2024-06-01T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,1,1,0
2024-06-01T01:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,1,1,0
2024-06-01T01:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,1,1,0
2024-06-01T02:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,1,1,0
2024-06-01T02:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,5,4,51
2024-06-01T02:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_1,5,4,20
2024-06-01T02:00:00.000Z,Hietaniemi,OG31,OG31_Hietaniemi_1,4,4,5
2024-06-01T02:00:00.000Z,Hietaniemi,OG80,OG80_Hietaniemi_1,2,2,55
2024-06-01T02:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,12,9,90
2024-06-01T02:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,1,1,0
2024-06-01T02:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,4,2,47
2024-06-01T02:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,16,16,89
2024-06-01T02:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,10,13,22
2024-06-01T02:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,3,3,33
2024-06-01T02:00:00.000Z,Pirkkola,OG82,OG82_Pirkkola,4,4,60
2024-06-01T02:00:00.000Z,Pirkkola,OG85,OG85_Pirkkola,1,1,0
2024-06-01T02:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,1,1,0
2024-06-01T03:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,1,1,0
2024-06-01T03:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_2,2,2,9
2024-06-01T03:00:00.000Z,Hietaniemi,OG80,OG80_Hietaniemi_1,1,1,0
2024-06-01T03:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,2,2,5
2024-06-01T03:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,2,2,0
2024-06-01T03:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,2,2,14
2024-06-01T03:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,6,5,81
2024-06-01T03:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,2,2,37
2024-06-01T03:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,1,1,0
2024-06-01T03:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,1,1,6
2024-06-01T03:00:00.000Z,Pirkkola,OG82,OG82_Pirkkola,3,2,34
2024-06-01T03:00:00.000Z,Pirkkola,OG85,OG85_Pirkkola,1,1,0
2024-06-01T03:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,5,4,61
2024-06-01T04:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,5,4,28
2024-06-01T04:00:00.000Z,Hietaniemi,OG23,OG23_Hietaniemi_1,10,9,83
2024-06-01T04:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,10,7,161
2024-06-01T04:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_1,8,9,41
2024-06-01T04:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_2,3,3,2
2024-06-01T04:00:00.000Z,Hietaniemi,OG31,OG31_Hietaniemi_1,16,20,45
2024-06-01T04:00:00.000Z,Hietaniemi,OG41,OG41_Hietaniemi_1,14,14,52
2024-06-01T04:00:00.000Z,Hietaniemi,OG70,OG70_Hietaniemi_1,8,6,57
2024-06-01T04:00:00.000Z,Hietaniemi,OG72,OG72_Hietaniemi_1,11,12,92
2024-06-01T04:00:00.000Z,Hietaniemi,OG80,OG80_Hietaniemi_1,9,7,128
2024-06-01T04:00:00.000Z,Hietaniemi,OG82,og82_Hietaniemi,1,1,0
2024-06-01T04:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,10,8,71
2024-06-01T04:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,7,5,31
2024-06-01T04:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,4,3,63
2024-06-01T04:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,9,7,106
2024-06-01T04:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,10,7,38
2024-06-01T04:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,10,9,62
2024-06-01T04:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,1,1,0
2024-06-01T04:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,2,1,1
2024-06-01T04:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,1,1,0
2024-06-01T04:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,6,7,10
2024-06-01T04:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,7,5,65
2024-06-01T04:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,4,4,53
2024-06-01T04:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,4,4,32
2024-06-01T04:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,2,1,23
2024-06-01T04:00:00.000Z,Pirkkola,OG82,OG82_Pirkkola,2,1,25
2024-06-01T04:00:00.000Z,Pirkkola,OG85,OG85_Pirkkola,1,1,15
2024-06-01T05:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_1,11,10,42
2024-06-01T05:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,2,2,12
2024-06-01T05:00:00.000Z,Hietaniemi,OG23,OG23_Hietaniemi_1,13,12,195
2024-06-01T05:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,19,16,294
2024-06-01T05:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_1,14,14,49
2024-06-01T05:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_2,13,12,53
