utctimestamp,area,groupId,trackableId,usageMinutes,sets,repetitions
2024-07-01T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,2,2,0
2024-07-01T00:00:00.000Z,Pirkkola,OG14,CL14_Pirkkola,1,1,0
2024-07-01T00:00:00.000Z,Pirkkola,OG85,OG85_Pirkkola,1,1,0
2024-07-01T01:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,7,7,33
2024-07-01T01:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,1,1,0
2024-07-01T01:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,3,3,52
2024-07-01T01:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,1,1,0
2024-07-01T02:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,1,1,0
2024-07-01T02:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,6,6,25
2024-07-01T02:00:00.000Z,Pirkkola,OG14,CL14_Pirkkola,4,5,30
2024-07-01T02:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,5,5,57
2024-07-01T02:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,6,5,89
2024-07-01T02:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,9,8,56
2024-07-01T02:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,14,15,61
2024-07-01T02:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,5,3,38
2024-07-01T03:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,1,1,0
2024-07-01T03:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,1,1,0
2024-07-01T03:00:00.000Z,Pirkkola,OG14,CL14_Pirkkola,4,3,69
2024-07-01T03:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,7,4,49
2024-07-01T03:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,18,16,144
2024-07-01T03:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,17,14,112
2024-07-01T03:00:00.000Z,Pirkkola,OG85,OG85_Pirkkola,5,3,18
2024-07-01T04:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,6,5,14
2024-07-01T04:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,2,1,2
2024-07-01T04:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,4,2,21
2024-07-01T04:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,6,4,51
2024-07-01T04:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,9,7,19
2024-07-01T04:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,4,4,18
2024-07-01T04:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,5,6,10
2024-07-01T04:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,9,7,54
2024-07-01T04:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,9,9,58
2024-07-01T04:00:00.000Z,Pirkkola,OG14,CL14_Pirkkola,4,2,32
2024-07-01T04:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,3,2,38
2024-07-01T04:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,19,13,222
2024-07-01T04:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,8,8,94
2024-07-01T04:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,11,9,48
2024-07-01T04:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,5,4,32
2024-07-01T04:00:00.000Z,Pirkkola,OG85,OG85_Pirkkola,2,1,2
2024-07-01T04:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,10,11,63
2024-07-01T05:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,13,12,81
2024-07-01T05:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,7,5,54
2024-07-01T05:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,5,3,82
2024-07-01T05:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,19,25,42
2024-07-01T05:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,4,3,19
2024-07-01T05:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,6,4,28
2024-07-01T05:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,9,7,31
2024-07-01T05:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,11,8,37
2024-07-01T05:00:00.000Z,Pirkkola,OG14,CL14_Pirkkola,4,3,16
2024-07-01T05:00:00.000Z,Pirkkola,OG22,OG22_Pirkkola,7,6,69
2024-07-01T05:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,6,4,88
2024-07-01T05:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,22,13,240
2024-07-01T05:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,10,6,250
2024-07-01T05:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,13,10,79
2024-07-01T05:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,8,6,18
2024-07-01T05:00:00.000Z,Pirkkola,OG85,OG85_Pirkkola,7,5,50
2024-07-01T05:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,13,9,189
2024-07-01T05:00:00.000Z,Pirkkola,OGFA24,OGFA24_Pirkkola,2,1,12
2024-07-01T05:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,5,6,17
2024-07-01T06:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,8,8,28
2024-07-01T06:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,3,2,19
2024-07-01T06:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,6,5,48
2024-07-01T06:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,13,8,121
2024-07-01T06:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,1,0,0
2024-07-01T06:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,6,4,4
