utctimestamp,area,groupId,trackableId,usageMinutes,sets,repetitions
2022-03-01T00:00:00.000Z,Hietaniemi,OG10,OG10_10268,0,0,0
2022-03-01T00:00:00.000Z,Hietaniemi,OG23,OG23_10270,0,0,0
2022-03-01T00:00:00.000Z,Hietaniemi,OG30,OG30_10282,2,2,8
2022-03-01T00:00:00.000Z,Hietaniemi,OG30,OG30_10282,0,0,0
2022-03-01T00:00:00.000Z,Hietaniemi,OG31,OG31_10294,1,1,5
2022-03-01T00:00:00.000Z,Hietaniemi,OG31,OG31_10294,0,0,0
2022-03-01T00:00:00.000Z,Hietaniemi,OG41,OG41_10273,0,0,0
2022-03-01T00:00:00.000Z,Hietaniemi,OG41,OG41_10273,0,0,0
2022-03-01T00:00:00.000Z,Hietaniemi,OG70,OG70_10250,0,0,0
2022-03-01T00:00:00.000Z,Hietaniemi,OG80,OG80_10298,0,0,0
2022-03-01T00:00:00.000Z,Hietaniemi,OG80,OG80_10298,0,0,0
2022-03-01T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,0,0,0
2022-03-01T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,0,0,0
2022-03-01T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,0,0,0
2022-03-01T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,0,0,0
2022-03-01T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,0,0,0
2022-03-01T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,1,1,0
2022-03-01T01:00:00.000Z,Hietaniemi,OG10,OG10_10268,0,0,0
2022-03-01T01:00:00.000Z,Hietaniemi,OG23,OG23_10270,0,0,0
2022-03-01T01:00:00.000Z,Hietaniemi,OG30,OG30_10282,0,0,0
2022-03-01T01:00:00.000Z,Hietaniemi,OG30,OG30_10282,0,0,0
2022-03-01T01:00:00.000Z,Hietaniemi,OG31,OG31_10294,0,0,0
2022-03-01T01:00:00.000Z,Hietaniemi,OG31,OG31_10294,0,0,0
2022-03-01T01:00:00.000Z,Hietaniemi,OG41,OG41_10273,0,0,0
2022-03-01T01:00:00.000Z,Hietaniemi,OG41,OG41_10273,0,0,0
2022-03-01T01:00:00.000Z,Hietaniemi,OG70,OG70_10250,0,0,0
2022-03-01T01:00:00.000Z,Hietaniemi,OG80,OG80_10298,0,0,0
2022-03-01T01:00:00.000Z,Hietaniemi,OG80,OG80_10298,0,0,0
2022-03-01T01:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,0,0,0
2022-03-01T01:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,0,0,0
2022-03-01T01:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,0,0,0
2022-03-01T01:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,0,0,0
2022-03-01T01:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,0,0,0
2022-03-01T01:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,0,0,0
2022-03-01T02:00:00.000Z,Hietaniemi,OG10,OG10_10268,0,0,0
2022-03-01T02:00:00.000Z,Hietaniemi,OG23,OG23_10270,0,0,0
2022-03-01T02:00:00.000Z,Hietaniemi,OG30,OG30_10282,0,0,0
2022-03-01T02:00:00.000Z,Hietaniemi,OG30,OG30_10282,0,0,0
2022-03-01T02:00:00.000Z,Hietaniemi,OG31,OG31_10294,0,0,0
2022-03-01T02:00:00.000Z,Hietaniemi,OG31,OG31_10294,0,0,0
2022-03-01T02:00:00.000Z,Hietaniemi,OG41,OG41_10273,0,0,0
2022-03-01T02:00:00.000Z,Hietaniemi,OG41,OG41_10273,0,0,0
2022-03-01T02:00:00.000Z,Hietaniemi,OG70,OG70_10250,1,1,17
2022-03-01T02:00:00.000Z,Hietaniemi,OG80,OG80_10298,0,0,0
2022-03-01T02:00:00.000Z,Hietaniemi,OG80,OG80_10298,0,0,0
2022-03-01T02:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,0,0,0
2022-03-01T02:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,0,0,0
2022-03-01T02:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,0,0,0
2022-03-01T02:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,0,0,0
2022-03-01T02:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,1,1,0
2022-03-01T03:00:00.000Z,Hietaniemi,OG10,OG10_10268,3,3,4
2022-03-01T03:00:00.000Z,Hietaniemi,OG23,OG23_10270,6,4,54
2022-03-01T03:00:00.000Z,Hietaniemi,OG30,OG30_10282,0,0,0
2022-03-01T03:00:00.000Z,Hietaniemi,OG30,OG30_10282,0,0,0
2022-03-01T03:00:00.000Z,Hietaniemi,OG31,OG31_10294,0,0,0
2022-03-01T03:00:00.000Z,Hietaniemi,OG31,OG31_10294,4,3,6
2022-03-01T03:00:00.000Z,Hietaniemi,OG41,OG41_10273,0,0,0
2022-03-01T03:00:00.000Z,Hietaniemi,OG41,OG41_10273,4,3,13
2022-03-01T03:00:00.000Z,Hietaniemi,OG70,OG70_10250,3,3,29
2022-03-01T03:00:00.000Z,Hietaniemi,OG80,OG80_10298,0,0,0
2022-03-01T03:00:00.000Z,Hietaniemi,OG80,OG80_10298,3,2,55
2022-03-01T03:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,0,0,0
2022-03-01T03:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,0,0,0
2022-03-01T03:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,0,0,0
2022-03-01T03:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,0,0,0
2022-03-01T03:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,0,0,0
2022-03-01T03:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,1,1,0
2022-03-01T04:00:00.000Z,Hietaniemi,OG10,OG10_10268,0,0,0
2022-03-01T04:00:00.000Z,Hietaniemi,OG23,OG23_10270,0,0,0
2022-03-01T04:00:00.000Z,Hietaniemi,OG30,OG30_10282,0,0,0
2022-03-01T04:00:00.000Z,Hietaniemi,OG31,OG31_10294,0,0,0
2022-03-01T04:00:00.000Z,Hietaniemi,OG41,OG41_10273,0,0,0
2022-03-01T04:00:00.000Z,Hietaniemi,OG41,OG41_10273,0,0,0
2022-03-01T04:00:00.000Z,Hietaniemi,OG70,OG70_10250,0,0,0
2022-03-01T04:00:00.000Z,Hietaniemi,OG80,OG80_10298,0,0,0
2022-03-01T04:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,0,0,0
2022-03-01T04:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,0,1,0
2022-03-01T04:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,0,0,0
2022-03-01T04:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,0,0,0
2022-03-01T04:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,0,0,0
2022-03-01T04:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,0,0,0
2022-03-01T05:00:00.000Z,Hietaniemi,OG10,OG10_10268,0,0,0
2022-03-01T05:00:00.000Z,Hietaniemi,OG23,OG23_10270,1,1,0
2022-03-01T05:00:00.000Z,Hietaniemi,OG30,OG30_10282,0,0,0
2022-03-01T05:00:00.000Z,Hietaniemi,OG30,OG30_10282,1,1,0
2022-03-01T05:00:00.000Z,Hietaniemi,OG31,OG31_10294,0,0,0
2022-03-01T05:00:00.000Z,Hietaniemi,OG31,OG31_10294,0,0,0
2022-03-01T05:00:00.000Z,Hietaniemi,OG41,OG41_10273,1,1,9
2022-03-01T05:00:00.000Z,Hietaniemi,OG41,OG41_10273,0,0,0
2022-03-01T05:00:00.000Z,Hietaniemi,OG70,OG70_10250,0,0,0
2022-03-01T05:00:00.000Z,Hietaniemi,OG80,OG80_10298,1,1,31
2022-03-01T05:00:00.000Z,Hietaniemi,OG80,OG80_10298,0,0,0
2022-03-01T05:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,0,0,0
2022-03-01T05:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,0,0,0
2022-03-01T05:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,0,0,0
2022-03-01T05:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,0,0,0
2022-03-01T05:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,0,0,0
2022-03-01T05:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,0,0,0
2022-03-01T06:00:00.000Z,Hietaniemi,OG10,OG10_10268,0,0,0
2022-03-01T06:00:00.000Z,Hietaniemi,OG23,OG23_10270,0,0,0
2022-03-01T06:00:00.000Z,Hietaniemi,OG30,OG30_10282,0,0,0
