utctimestamp,area,groupId,trackableId,usageMinutes,sets,repetitions
2024-09-16T03:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,18,14,168
2024-09-16T03:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,3,3,9
2024-09-16T03:00:00.000Z,Pirkkola,OGFA24,OGFA24_Pirkkola,1,1,0
2024-09-16T04:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,10,7,74
2024-09-16T04:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,5,6,9
2024-09-16T04:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,7,5,47
2024-09-16T04:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,1,1,0
2024-09-16T04:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,26,19,345
2024-09-16T04:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,12,11,190
2024-09-16T04:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,8,7,30
2024-09-16T04:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,5,5,6
2024-09-16T04:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,9,9,107
2024-09-16T05:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,12,8,45
2024-09-16T05:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,14,12,137
2024-09-16T05:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,7,9,23
2024-09-16T05:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,15,18,70
2024-09-16T05:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,8,8,21
2024-09-16T05:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,11,9,31
2024-09-16T05:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,1,1,0
2024-09-16T05:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,1,1,0
2024-09-16T05:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,10,8,180
2024-09-16T05:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,10,8,108
2024-09-16T05:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,13,12,177
2024-09-16T05:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,14,13,55
2024-09-16T05:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,8,7,28
2024-09-16T05:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,9,5,96
2024-09-16T05:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,17,14,148
2024-09-16T05:00:00.000Z,Pirkkola,OGFA24,OGFA24_Pirkkola,2,2,26
2024-09-16T05:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,7,6,9
2024-09-16T06:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,2,1,6
2024-09-16T06:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,1,1,0
2024-09-16T06:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,11,13,32
