utctimestamp,area,groupId,trackableId,usageMinutes,sets,repetitions
2024-08-26T00:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,1,1,0
2024-08-26T00:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,6,4,24
2024-08-26T01:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,1,1,0
2024-08-26T02:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,1,1,0
2024-08-26T03:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,1,1,0
2024-08-26T03:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,8,6,51
2024-08-26T03:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,5,3,61
2024-08-26T03:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,16,12,338
2024-08-26T03:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,4,4,16
2024-08-26T03:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,6,5,18
2024-08-26T03:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,7,5,129
2024-08-26T04:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,1,1,6
2024-08-26T04:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,1,1,0
2024-08-26T04:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,6,5,39
2024-08-26T04:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,1,1,0
2024-08-26T04:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,2,2,9
2024-08-26T04:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,8,7,41
2024-08-26T04:00:00.000Z,Pirkkola,OG22,OG22_Pirkkola,1,1,11
2024-08-26T04:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,3,2,27
2024-08-26T04:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,28,21,330
2024-08-26T04:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,15,11,251
2024-08-26T04:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,17,18,49
2024-08-26T04:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,4,4,5
2024-08-26T04:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,6,5,57
2024-08-26T04:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,22,20,248
