utctimestamp,area,groupId,trackableId,usageMinutes,sets,repetitions
2024-01-01T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_1,4,5,1
2024-01-01T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,4,5,1
2024-01-01T00:00:00.000Z,Hietaniemi,OG23,OG23_Hietaniemi_1,3,2,24
2024-01-01T00:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,5,3,49
2024-01-01T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_1,7,8,17
2024-01-01T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_2,7,8,17
2024-01-01T00:00:00.000Z,Hietaniemi,OG31,OG31_Hietaniemi_1,2,1,2
2024-01-01T00:00:00.000Z,Hietaniemi,OG41,OG41_Hietaniemi_1,1,1,2
2024-01-01T00:00:00.000Z,Hietaniemi,OG70,OG70_Hietaniemi_1,0,0,18
2024-01-01T00:00:00.000Z,Hietaniemi,OG72,OG72_Hietaniemi_1,1,2,3
2024-01-01T00:00:00.000Z,Hietaniemi,OG80,OG80_Hietaniemi_1,0,0,0
2024-01-01T00:00:00.000Z,Hietaniemi,OG82,og82_Hietaniemi,1,0,0
2024-01-01T01:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_1,14,15,41
2024-01-01T01:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,14,15,41
2024-01-01T01:00:00.000Z,Hietaniemi,OG23,OG23_Hietaniemi_1,13,13,127
2024-01-01T01:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,10,9,103
2024-01-01T01:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_1,19,22,50
2024-01-01T01:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_2,19,22,50
2024-01-01T01:00:00.000Z,Hietaniemi,OG31,OG31_Hietaniemi_1,8,9,22
2024-01-01T01:00:00.000Z,Hietaniemi,OG41,OG41_Hietaniemi_1,10,11,33
2024-01-01T01:00:00.000Z,Hietaniemi,OG70,OG70_Hietaniemi_1,1,1,0
2024-01-01T01:00:00.000Z,Hietaniemi,OG72,OG72_Hietaniemi_1,6,6,42
2024-01-01T01:00:00.000Z,Hietaniemi,OG80,OG80_Hietaniemi_1,2,2,7
2024-01-01T01:00:00.000Z,Hietaniemi,OG82,og82_Hietaniemi,4,4,22
2024-01-01T03:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,14,13,62
2024-01-01T03:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,14,13,62
2024-01-01T03:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,4,4,12
2024-01-01T03:00:00.000Z,Pirkkola,OG14,CL14_Pirkkola,3,3,34
2024-01-01T03:00:00.000Z,Pirkkola,OG22,OG22_Pirkkola,1,1,19
2024-01-01T03:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,12,11,174
2024-01-01T03:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,9,7,136
2024-01-01T03:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,2,2,27
2024-01-01T03:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,17,17,68
2024-01-01T03:00:00.000Z,Pirkkola,OG31,OG31_Pirkkola,7,7,24
2024-01-01T03:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,9,8,44
2024-01-01T03:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,4,3,52
2024-01-01T03:00:00.000Z,Pirkkola,OG82,OG82_Pirkkola,1,1,0
2024-01-01T03:00:00.000Z,Pirkkola,OG85,OG85_Pirkkola,2,1,13
2024-01-01T03:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,4,4,65
2024-01-01T03:00:00.000Z,Pirkkola,OGFA24,OGFA24_Pirkkola,0,0,2
2024-01-01T03:00:00.000Z,Pirkkola,OGFA41,OGFA41_2_Pirkkola,0,1,0
2024-01-01T03:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,0,1,0
2024-01-01T06:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,4,2,0
2024-01-01T06:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,4,2,0
2024-01-01T06:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,4,3,53
2024-01-01T06:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,1,1,12
2024-01-01T06:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,3,3,15
2024-01-01T06:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,6,5,19
2024-01-01T06:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,1,1,15
2024-01-01T06:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,1,2,2
2024-01-01T07:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_1,1,1,0
2024-01-01T07:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,10,8,19
2024-01-01T07:00:00.000Z,Hietaniemi,OG23,OG23_Hietaniemi_1,8,8,55
2024-01-01T07:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,7,6,68
2024-01-01T07:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_1,4,4,1
2024-01-01T07:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_2,17,15,69
