utctimestamp,area,groupId,trackableId,usageMinutes,sets,repetitions
2024-07-22T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,1,1,0
2024-07-22T00:00:00.000Z,Pirkkola,OG85,OG85_Pirkkola,1,1,0
2024-07-22T01:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,1,1,0
2024-07-22T02:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,6,4,57
2024-07-22T03:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,2,2,0
2024-07-22T03:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,1,1,0
2024-07-22T03:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,21,18,141
2024-07-22T03:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,4,4,16
2024-07-22T03:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,5,3,44
2024-07-22T03:00:00.000Z,Pirkkola,OG85,OG85_Pirkkola,4,4,18
2024-07-22T03:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,8,5,142
2024-07-22T04:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,1,1,0
2024-07-22T04:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,3,3,22
2024-07-22T04:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,3,2,38
2024-07-22T04:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,3,2,11
2024-07-22T04:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,5,3,20
2024-07-22T04:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,4,3,42
2024-07-22T04:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,18,15,128
2024-07-22T04:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,10,10,131
2024-07-22T04:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,6,6,18
2024-07-22T04:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,7,7,78
2024-07-22T04:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,12,10,83
2024-07-22T05:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,6,3,34
2024-07-22T05:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,1,1,0
2024-07-22T05:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,3,2,8
2024-07-22T05:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,18,14,60
2024-07-22T05:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,7,9,11
2024-07-22T05:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,9,9,76
2024-07-22T05:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,4,3,29
2024-07-22T05:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,5,6,8
2024-07-22T05:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,9,5,99
2024-07-22T05:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,14,11,206
2024-07-22T05:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,6,6,69
2024-07-22T05:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,13,7,76
2024-07-22T05:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,3,3,6
2024-07-22T05:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,5,4,35
2024-07-22T05:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,27,21,214
2024-07-22T06:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,6,5,30
2024-07-22T06:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,2,1,5
2024-07-22T06:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,23,17,188
2024-07-22T06:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,8,7,132
2024-07-22T06:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,16,19,33
2024-07-22T06:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,13,13,91
2024-07-22T06:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,5,5,11
2024-07-22T06:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,19,20,74
2024-07-22T06:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,7,8,64
2024-07-22T06:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,13,9,65
2024-07-22T06:00:00.000Z,Pirkkola,OG22,OG22_Pirkkola,1,2,0
2024-07-22T06:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,11,11,136
2024-07-22T06:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,19,19,227
2024-07-22T06:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,19,15,47
2024-07-22T06:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,14,11,80
2024-07-22T06:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,11,10,77
2024-07-22T06:00:00.000Z,Pirkkola,OG85,OG85_Pirkkola,6,5,43
2024-07-22T06:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,27,23,269
2024-07-22T06:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,2,1,3
2024-07-22T07:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,13,14,78
2024-07-22T07:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,19,16,142
2024-07-22T07:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,15,14,101
2024-07-22T07:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,14,11,127
2024-07-22T07:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,20,25,78
2024-07-22T07:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,13,14,41
2024-07-22T07:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,11,12,45
2024-07-22T07:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,16,12,77
2024-07-22T07:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,16,14,75
2024-07-22T07:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,23,27,100
