utctimestamp,area,groupId,trackableId,usageMinutes,sets,repetitions
2024-09-09T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,1,1,0
2024-09-09T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,7,5,37
2024-09-09T00:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,1,1,0
2024-09-09T01:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,2,2,12
2024-09-09T01:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,3,1,31
2024-09-09T01:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,6,5,23
2024-09-09T01:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,3,3,2
2024-09-09T01:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,1,1,0
2024-09-09T01:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,6,5,80
2024-09-09T02:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,4,5,58
2024-09-09T02:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,1,1,0
2024-09-09T02:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,8,9,53
2024-09-09T02:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,7,11,19
2024-09-09T03:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,18,15,160
2024-09-09T03:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,7,6,14
2024-09-09T03:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,1,1,0
2024-09-09T03:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,4,5,33
2024-09-09T04:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,2,2,18
2024-09-09T04:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,8,6,121
2024-09-09T04:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,12,8,128
2024-09-09T04:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,19,17,88
2024-09-09T04:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,6,6,21
2024-09-09T04:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,1,1,12
2024-09-09T04:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,12,9,100
2024-09-09T04:00:00.000Z,Pirkkola,OGFA24,OGFA24_Pirkkola,7,6,51
2024-09-09T04:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,8,7,24
2024-09-09T05:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,4,4,7
2024-09-09T05:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,8,4,80
2024-09-09T05:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,8,7,15
2024-09-09T05:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,15,17,61
2024-09-09T05:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,9,11,30
2024-09-09T05:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,9,7,49
2024-09-09T05:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,12,11,47
2024-09-09T05:00:00.000Z,Pirkkola,OG22,OG22_Pirkkola,9,9,72
2024-09-09T05:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,11,8,143
2024-09-09T05:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,19,12,256
2024-09-09T05:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,6,4,120
2024-09-09T05:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,28,27,83
2024-09-09T05:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,9,8,21
2024-09-09T05:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,8,7,81
2024-09-09T05:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,17,15,153
2024-09-09T05:00:00.000Z,Pirkkola,OGFA24,OGFA24_Pirkkola,9,7,150
2024-09-09T05:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,5,8,9
2024-09-09T06:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,7,9,7
2024-09-09T06:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,13,12,143
2024-09-09T06:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,11,12,33
2024-09-09T06:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,6,8,12
2024-09-09T06:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,4,4,11
