utcdate,area,groupId,trackableId,usageMinutes,sets,repetitions
2022-09-01T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,176,180,603
2022-09-01T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,119,104,506
2022-09-01T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,0,0,0
2022-09-01T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,34,27,343
2022-09-01T00:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,61,61,263
2022-09-01T00:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,22,30,63
2022-09-01T00:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,14,14,29
2022-09-02T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,174,159,637
2022-09-02T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,91,82,449
2022-09-02T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,38,34,299
2022-09-03T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,211,214,732
2022-09-03T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,166,153,729
2022-09-03T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,21,16,269
2022-09-04T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,230,206,766
2022-09-04T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,132,117,597
2022-09-04T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,35,24,338
2022-09-05T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,184,191,780
2022-09-05T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,177,161,838
2022-09-05T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,27,20,280
2022-09-06T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,253,252,1076
2022-09-06T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,139,129,739
2022-09-06T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,42,27,495
2022-09-07T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,211,204,624
2022-09-07T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,112,104,468
2022-09-07T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,41,33,318
2022-09-08T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,219,230,969
2022-09-08T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,178,162,833
2022-09-08T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,37,29,410
2022-09-09T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,233,242,679
2022-09-09T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,138,114,724
2022-09-09T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,29,26,206
2022-09-10T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,242,235,876
2022-09-10T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,152,124,691
2022-09-10T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,37,28,347
2022-09-11T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,268,270,938
2022-09-11T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,185,164,835
2022-09-11T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,13,12,101
2022-09-12T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,241,228,982
2022-09-12T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,150,145,581
2022-09-12T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,39,32,407
2022-09-13T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,231,237,917
2022-09-13T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,116,100,509
2022-09-13T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,49,38,521
2022-09-14T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,54,54,202
2022-09-14T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,47,51,157
2022-09-14T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,14,12,111
2022-09-15T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,164,175,662
2022-09-15T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,123,109,621
2022-09-15T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,24,17,273
2022-09-16T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,0,0,0
2022-09-16T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,0,0,0
2022-09-16T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,0,0,0
2022-09-16T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,0,0,0
2022-09-16T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,0,0,0
2022-09-16T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,77,76,249
2022-09-16T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,67,65,282
2022-09-16T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,0,0,0
2022-09-16T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,0,0,0
2022-09-16T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,0,0,0
2022-09-16T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,25,21,199
2022-09-16T00:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,0,0,0
2022-09-16T00:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,0,0,0
2022-09-16T00:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,0,0,0
2022-09-17T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,0,0,0
2022-09-17T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,0,0,0
2022-09-17T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,0,0,0
2022-09-17T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,0,0,0
2022-09-17T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,0,0,0
2022-09-17T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,251,243,887
2022-09-17T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,190,168,1123
2022-09-17T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,0,0,0
2022-09-17T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,0,0,0
2022-09-17T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,0,0,0
2022-09-17T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,23,18,159
2022-09-17T00:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,0,0,0
2022-09-17T00:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,0,0,0
2022-09-17T00:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,0,0,0
2022-09-18T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,0,0,0
2022-09-18T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,0,0,0
2022-09-18T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,0,0,0
2022-09-18T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,0,0,0
2022-09-18T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,0,0,0
2022-09-18T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,234,236,904
2022-09-18T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,157,152,753
2022-09-18T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,0,0,0
2022-09-18T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,0,0,0
2022-09-18T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,0,0,0
2022-09-18T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,7,5,43
2022-09-18T00:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,0,0,0
2022-09-18T00:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,0,0,0
2022-09-18T00:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,0,0,0
2022-09-19T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_1,0,0,0
2022-09-19T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,0,0,0
2022-09-19T00:00:00.000Z,Hietaniemi,OG23,OG23_Hietaniemi_1,0,0,0
2022-09-19T00:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,0,0,0
2022-09-19T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_1,0,0,0
2022-09-19T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_2,0,0,0
2022-09-19T00:00:00.000Z,Hietaniemi,OG31,OG31_Hietaniemi_1,0,0,0
2022-09-19T00:00:00.000Z,Hietaniemi,OG41,OG41_Hietaniemi_1,0,0,0
2022-09-19T00:00:00.000Z,Hietaniemi,OG70,OG70_Hietaniemi_1,0,0,0
2022-09-19T00:00:00.000Z,Hietaniemi,OG80,OG80_Hietaniemi_1,0,0,0
