utcdate,area,groupId,trackableId,usageMinutes,sets,repetitions
2024-02-01T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_1,30,28,58
2024-02-01T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,46,38,223
2024-02-01T00:00:00.000Z,Hietaniemi,OG23,OG23_Hietaniemi_1,45,39,571
2024-02-01T00:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,68,71,940
2024-02-01T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_1,27,23,83
2024-02-01T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_2,47,42,165
2024-02-01T00:00:00.000Z,Hietaniemi,OG31,OG31_Hietaniemi_1,45,38,142
2024-02-01T00:00:00.000Z,Hietaniemi,OG41,OG41_Hietaniemi_1,31,27,139
2024-02-01T00:00:00.000Z,Hietaniemi,OG70,OG70_Hietaniemi_1,26,22,140
2024-02-01T00:00:00.000Z,Hietaniemi,OG72,OG72_Hietaniemi_1,23,19,160
2024-02-01T00:00:00.000Z,Hietaniemi,OG80,OG80_Hietaniemi_1,29,25,514
2024-02-01T00:00:00.000Z,Hietaniemi,OG82,og82_Hietaniemi,11,10,115
2024-02-01T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,44,29,136
2024-02-01T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,8,9,30
2024-02-01T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,22,15,274
2024-02-01T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,40,33,556
2024-02-01T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,64,66,240
2024-02-01T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,45,45,149
2024-02-01T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,62,56,271
2024-02-01T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,16,11,58
2024-02-01T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,33,33,90
2024-02-01T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,61,63,190
2024-02-01T00:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,60,57,206
2024-02-01T00:00:00.000Z,Pirkkola,OG14,CL14_Pirkkola,26,55,571
2024-02-01T00:00:00.000Z,Pirkkola,OG22,OG22_Pirkkola,43,34,578
2024-02-01T00:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,77,69,919
2024-02-01T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,179,156,2140
2024-02-01T00:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,57,39,395
2024-02-01T00:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,79,73,285
2024-02-01T00:00:00.000Z,Pirkkola,OG31,OG31_Pirkkola,47,58,190
2024-02-01T00:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,103,101,492
2024-02-01T00:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,90,66,840
2024-02-01T00:00:00.000Z,Pirkkola,OG82,OG82_Pirkkola,58,52,492
2024-02-01T00:00:00.000Z,Pirkkola,OG85,OG85_Pirkkola,39,29,277
2024-02-01T00:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,108,89,1363
2024-02-01T00:00:00.000Z,Pirkkola,OGFA24,OGFA24_Pirkkola,5,5,15
2024-02-01T00:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,12,15,9
2024-02-02T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_1,60,56,147
2024-02-02T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,75,58,429
2024-02-02T00:00:00.000Z,Hietaniemi,OG23,OG23_Hietaniemi_1,44,39,650
2024-02-02T00:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,76,57,978
2024-02-02T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_1,46,44,186
2024-02-02T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_2,72,79,261
2024-02-02T00:00:00.000Z,Hietaniemi,OG31,OG31_Hietaniemi_1,79,76,417
2024-02-02T00:00:00.000Z,Hietaniemi,OG41,OG41_Hietaniemi_1,66,64,308
2024-02-02T00:00:00.000Z,Hietaniemi,OG70,OG70_Hietaniemi_1,24,21,192
2024-02-02T00:00:00.000Z,Hietaniemi,OG72,OG72_Hietaniemi_1,21,15,219
2024-02-02T00:00:00.000Z,Hietaniemi,OG80,OG80_Hietaniemi_1,51,35,701
2024-02-02T00:00:00.000Z,Hietaniemi,OG82,og82_Hietaniemi,13,10,122
2024-02-02T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,27,21,98
2024-02-02T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,20,23,63
2024-02-02T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,26,24,169
2024-02-02T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,28,26,288
2024-02-02T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,76,77,235
