utcdate,area,groupId,trackableId,usageMinutes,sets,repetitions
2022-10-01T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_1,196,165,1113
2022-10-01T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,168,160,802
2022-10-01T00:00:00.000Z,Hietaniemi,OG23,OG23_Hietaniemi_1,236,185,2949
2022-10-01T00:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,286,206,4165
2022-10-01T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_1,182,191,594
2022-10-01T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_2,187,200,674
2022-10-01T00:00:00.000Z,Hietaniemi,OG31,OG31_Hietaniemi_1,0,0,0
2022-10-01T00:00:00.000Z,Hietaniemi,OG41,OG41_Hietaniemi_1,191,176,1065
2022-10-01T00:00:00.000Z,Hietaniemi,OG70,OG70_Hietaniemi_1,156,125,1609
2022-10-01T00:00:00.000Z,Hietaniemi,OG80,OG80_Hietaniemi_1,240,182,3151
2022-10-01T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,0,0,0
2022-10-01T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,0,0,0
2022-10-01T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,0,0,0
2022-10-01T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,0,0,0
2022-10-01T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,0,0,0
2022-10-01T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,0,0,0
2022-10-01T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,0,0,0
2022-10-01T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,0,0,0
2022-10-01T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,0,0,0
2022-10-01T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,0,0,0
2022-10-01T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,10,7,80
2022-10-01T00:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,0,0,0
2022-10-01T00:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,0,0,0
2022-10-01T00:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,0,0,0
2022-10-02T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_1,90,85,428
2022-10-02T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,119,104,654
2022-10-02T00:00:00.000Z,Hietaniemi,OG23,OG23_Hietaniemi_1,173,141,2357
2022-10-02T00:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,194,144,3044
2022-10-02T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_1,72,67,339
2022-10-02T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_2,166,173,684
2022-10-02T00:00:00.000Z,Hietaniemi,OG31,OG31_Hietaniemi_1,0,0,0
2022-10-02T00:00:00.000Z,Hietaniemi,OG41,OG41_Hietaniemi_1,159,144,966
2022-10-02T00:00:00.000Z,Hietaniemi,OG70,OG70_Hietaniemi_1,142,106,1495
2022-10-02T00:00:00.000Z,Hietaniemi,OG80,OG80_Hietaniemi_1,122,85,1575
2022-10-02T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,0,0,0
2022-10-02T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,0,0,0
2022-10-02T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,0,0,0
2022-10-02T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,0,0,0
2022-10-02T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,0,0,0
2022-10-02T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,0,0,0
2022-10-02T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,0,0,0
2022-10-02T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,0,0,0
2022-10-02T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,0,0,0
2022-10-02T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,0,0,0
2022-10-02T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,26,18,265
2022-10-02T00:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,0,0,0
2022-10-02T00:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,0,0,0
2022-10-02T00:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,0,0,0
2022-10-03T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_1,256,236,1123
2022-10-03T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,148,136,850
2022-10-03T00:00:00.000Z,Hietaniemi,OG23,OG23_Hietaniemi_1,149,119,1866
2022-10-03T00:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,238,172,3449
2022-10-03T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_1,210,212,820
2022-10-03T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_2,188,187,780
2022-10-03T00:00:00.000Z,Hietaniemi,OG31,OG31_Hietaniemi_1,0,0,0
2022-10-03T00:00:00.000Z,Hietaniemi,OG41,OG41_Hietaniemi_1,194,172,1329
2022-10-03T00:00:00.000Z,Hietaniemi,OG70,OG70_Hietaniemi_1,156,119,1640
2022-10-03T00:00:00.000Z,Hietaniemi,OG80,OG80_Hietaniemi_1,169,144,1646
2022-10-03T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,0,0,0
2022-10-03T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,0,0,0
2022-10-03T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,0,0,0
2022-10-03T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,0,0,0
2022-10-03T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,0,0,0
2022-10-03T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,0,0,0
2022-10-03T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,0,0,0
2022-10-03T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,0,0,0
2022-10-03T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,0,0,0
2022-10-03T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,0,0,0
2022-10-03T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,31,23,340
2022-10-03T00:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,0,0,0
2022-10-03T00:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,0,0,0
2022-10-03T00:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,0,0,0
2022-10-04T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_1,160,154,644
2022-10-04T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,162,137,904
2022-10-04T00:00:00.000Z,Hietaniemi,OG23,OG23_Hietaniemi_1,171,134,2402
2022-10-04T00:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,248,197,3815
2022-10-04T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_1,180,183,758
2022-10-04T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_2,137,150,425
2022-10-04T00:00:00.000Z,Hietaniemi,OG31,OG31_Hietaniemi_1,0,0,0
2022-10-04T00:00:00.000Z,Hietaniemi,OG41,OG41_Hietaniemi_1,146,136,836
2022-10-04T00:00:00.000Z,Hietaniemi,OG70,OG70_Hietaniemi_1,137,112,1258
2022-10-04T00:00:00.000Z,Hietaniemi,OG80,OG80_Hietaniemi_1,160,124,1571
2022-10-04T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,0,0,0
2022-10-04T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,0,0,0
2022-10-04T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,0,0,0
2022-10-04T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,0,0,0
2022-10-04T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,0,0,0
2022-10-04T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,0,0,0
2022-10-04T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,0,0,0
