utcdate,area,groupId,trackableId,usageMinutes,sets,repetitions
2023-06-01T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_1,2,1,3
2023-06-01T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,1,1,3
2023-06-01T00:00:00.000Z,Hietaniemi,OG23,OG23_Hietaniemi_1,0,0,0
2023-06-01T00:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,2,1,17
2023-06-01T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_1,2,2,4
2023-06-01T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_2,261,252,1090
2023-06-01T00:00:00.000Z,Hietaniemi,OG31,OG31_Hietaniemi_1,210,191,1046
2023-06-01T00:00:00.000Z,Hietaniemi,OG41,OG41_Hietaniemi_1,201,178,1647
2023-06-01T00:00:00.000Z,Hietaniemi,OG70,OG70_Hietaniemi_1,0,0,0
2023-06-01T00:00:00.000Z,Hietaniemi,OG72,OG72_Hietaniemi_1,1,1,12
2023-06-01T00:00:00.000Z,Hietaniemi,OG80,OG80_Hietaniemi_1,0,0,0
2023-06-01T00:00:00.000Z,Hietaniemi,OG82,og82_Hietaniemi,178,142,1681
2023-06-01T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,214,191,1405
2023-06-01T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,0,0,0
2023-06-01T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,148,129,1477
2023-06-01T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,149,125,1809
2023-06-01T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,243,228,1248
2023-06-01T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,244,243,1084
2023-06-01T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,191,171,1072
2023-06-01T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,158,147,684
2023-06-01T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,243,219,1195
2023-06-01T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,161,144,834
2023-06-01T00:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,232,232,848
2023-06-01T00:00:00.000Z,Pirkkola,OG14,CL14_Pirkkola,305,236,2323
2023-06-01T00:00:00.000Z,Pirkkola,OG22,OG22_Pirkkola,172,158,1813
2023-06-01T00:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,287,243,3308
2023-06-01T00:00:00.000Z,Pirkkola,OG26,OG26_Pirkkola,157,109,2928
2023-06-01T00:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,353,335,1705
2023-06-01T00:00:00.000Z,Pirkkola,OG31,CL31_Pirkkola,292,298,1223
2023-06-01T00:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,0,0,0
2023-06-01T00:00:00.000Z,Pirkkola,OG72,OG72_Pirkkola,212,182,1853
2023-06-01T00:00:00.000Z,Pirkkola,OG82,OG82_Pirkkola,181,141,1927
2023-06-01T00:00:00.000Z,Pirkkola,OG85,OG85_Pirkkola,141,117,966
2023-06-01T00:00:00.000Z,Pirkkola,OG92,OG92_Pirkkola,282,216,5044
2023-06-01T00:00:00.000Z,Pirkkola,OGFA24,OGFA24_Pirkkola,25,26,174
2023-06-01T00:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,41,38,243
2023-06-02T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_1,2,2,3
2023-06-02T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,0,0,0
2023-06-02T00:00:00.000Z,Hietaniemi,OG23,OG23_Hietaniemi_1,0,0,0
2023-06-02T00:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,0,0,0
2023-06-02T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_1,0,0,0
2023-06-02T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_2,152,152,822
2023-06-02T00:00:00.000Z,Hietaniemi,OG31,OG31_Hietaniemi_1,0,0,0
2023-06-02T00:00:00.000Z,Hietaniemi,OG41,OG41_Hietaniemi_1,0,0,0
2023-06-02T00:00:00.000Z,Hietaniemi,OG70,OG70_Hietaniemi_1,1,1,16
2023-06-02T00:00:00.000Z,Hietaniemi,OG72,OG72_Hietaniemi_1,0,0,0
2023-06-02T00:00:00.000Z,Hietaniemi,OG80,OG80_Hietaniemi_1,0,0,0
2023-06-02T00:00:00.000Z,Hietaniemi,OG82,og82_Hietaniemi,69,64,638
2023-06-02T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,141,141,760
2023-06-02T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,0,0,0
2023-06-02T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,92,78,813
2023-06-02T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,128,106,1414
2023-06-02T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,134,137,905
2023-06-02T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,142,146,599
2023-06-02T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,115,105,552
2023-06-02T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,113,105,471
2023-06-02T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,100,105,382
2023-06-02T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,152,153,715
2023-06-02T00:00:00.000Z,Pirkkola,OG12,OG12_Pirkkola,182,171,1045
2023-06-02T00:00:00.000Z,Pirkkola,OG14,CL14_Pirkkola,137,100,1225
2023-06-02T00:00:00.000Z,Pirkkola,OG22,OG22_Pirkkola,98,96,1018
2023-06-02T00:00:00.000Z,Pirkkola,OG23,OG23_Pirkkola,139,115,1482
