utcdate,area,groupId,trackableId,usageMinutes,sets,repetitions
2022-11-01T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_1,185,159,798
2022-11-01T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,137,101,618
2022-11-01T00:00:00.000Z,Hietaniemi,OG23,OG23_Hietaniemi_1,140,184,1749
2022-11-01T00:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,200,152,3124
2022-11-01T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_1,136,136,436
2022-11-01T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_2,168,178,513
2022-11-01T00:00:00.000Z,Hietaniemi,OG31,OG31_Hietaniemi_1,0,0,0
2022-11-01T00:00:00.000Z,Hietaniemi,OG41,OG41_Hietaniemi_1,119,109,575
2022-11-01T00:00:00.000Z,Hietaniemi,OG70,OG70_Hietaniemi_1,69,58,440
2022-11-01T00:00:00.000Z,Hietaniemi,OG80,OG80_Hietaniemi_1,119,84,1396
2022-11-01T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,170,144,821
2022-11-01T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,90,90,442
2022-11-01T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,0,0,0
2022-11-01T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,138,113,1670
2022-11-01T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,188,191,584
2022-11-01T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,0,0,0
2022-11-01T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,111,97,536
2022-11-01T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,123,117,464
2022-11-01T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,0,0,0
2022-11-01T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,0,0,0
2022-11-01T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,10,8,50
2022-11-01T00:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,0,0,0
2022-11-01T00:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,0,0,0
2022-11-01T00:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,0,0,0
2022-11-02T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_1,135,126,716
2022-11-02T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,111,101,469
2022-11-02T00:00:00.000Z,Hietaniemi,OG23,OG23_Hietaniemi_1,128,104,1642
2022-11-02T00:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,170,133,2767
2022-11-02T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_1,128,132,424
2022-11-02T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_2,97,95,336
2022-11-02T00:00:00.000Z,Hietaniemi,OG31,OG31_Hietaniemi_1,0,0,0
2022-11-02T00:00:00.000Z,Hietaniemi,OG41,OG41_Hietaniemi_1,121,112,567
2022-11-02T00:00:00.000Z,Hietaniemi,OG70,OG70_Hietaniemi_1,122,111,844
2022-11-02T00:00:00.000Z,Hietaniemi,OG80,OG80_Hietaniemi_1,130,111,1675
2022-11-02T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,77,54,366
2022-11-02T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,75,69,249
2022-11-02T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,0,0,0
2022-11-02T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,70,57,855
2022-11-02T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,148,158,377
2022-11-02T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,0,0,0
2022-11-02T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,119,102,660
2022-11-02T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,61,51,321
2022-11-02T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,0,0,0
2022-11-02T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,0,0,0
2022-11-02T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,6,5,59
2022-11-02T00:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,0,0,0
2022-11-02T00:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,0,0,0
2022-11-02T00:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,0,0,0
2022-11-03T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_1,111,94,569
2022-11-03T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,109,100,497
2022-11-03T00:00:00.000Z,Hietaniemi,OG23,OG23_Hietaniemi_1,192,155,2324
2022-11-03T00:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,159,123,2354
2022-11-03T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_1,110,109,375
2022-11-03T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_2,128,129,380
2022-11-03T00:00:00.000Z,Hietaniemi,OG31,OG31_Hietaniemi_1,0,0,0
2022-11-03T00:00:00.000Z,Hietaniemi,OG41,OG41_Hietaniemi_1,94,85,468
2022-11-03T00:00:00.000Z,Hietaniemi,OG70,OG70_Hietaniemi_1,81,71,601
2022-11-03T00:00:00.000Z,Hietaniemi,OG80,OG80_Hietaniemi_1,93,73,1408
2022-11-03T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,121,117,577
2022-11-03T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,74,63,350
2022-11-03T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,0,0,0
2022-11-03T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,93,80,1086
2022-11-03T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,112,127,406
2022-11-03T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,0,0,0
2022-11-03T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,122,118,680
2022-11-03T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,65,67,323
2022-11-03T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,0,0,0
2022-11-03T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,0,0,0
2022-11-03T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,3,4,21
2022-11-03T00:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,0,0,0
2022-11-03T00:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,0,0,0
2022-11-03T00:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,0,0,0
2022-11-04T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_1,83,71,334
2022-11-04T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,87,81,339
2022-11-04T00:00:00.000Z,Hietaniemi,OG23,OG23_Hietaniemi_1,122,99,1601
2022-11-04T00:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,134,104,2122
2022-11-04T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_1,106,103,286
2022-11-04T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_2,101,119,323
2022-11-04T00:00:00.000Z,Hietaniemi,OG31,OG31_Hietaniemi_1,0,0,0
2022-11-04T00:00:00.000Z,Hietaniemi,OG41,OG41_Hietaniemi_1,62,58,248
2022-11-04T00:00:00.000Z,Hietaniemi,OG70,OG70_Hietaniemi_1,68,55,519
2022-11-04T00:00:00.000Z,Hietaniemi,OG80,OG80_Hietaniemi_1,47,39,635
2022-11-04T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,139,114,893
2022-11-04T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,56,45,367
2022-11-04T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,0,0,0
2022-11-04T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,128,106,1706
2022-11-04T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,158,162,482
2022-11-04T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,0,0,0
2022-11-04T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,103,102,537
2022-11-04T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,72,62,322
2022-11-04T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,0,0,0
2022-11-04T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,0,0,0
2022-11-04T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,10,7,82
2022-11-04T00:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,0,0,0
2022-11-04T00:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,0,0,0
2022-11-04T00:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,0,0,0
2022-11-05T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_1,75,56,343
2022-11-05T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,161,135,754
2022-11-05T00:00:00.000Z,Hietaniemi,OG23,OG23_Hietaniemi_1,161,128,2373
2022-11-05T00:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,144,105,2543
2022-11-05T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_1,128,116,567
2022-11-05T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_2,149,152,610
2022-11-05T00:00:00.000Z,Hietaniemi,OG31,OG31_Hietaniemi_1,0,0,0
2022-11-05T00:00:00.000Z,Hietaniemi,OG41,OG41_Hietaniemi_1,114,114,685
2022-11-05T00:00:00.000Z,Hietaniemi,OG70,OG70_Hietaniemi_1,65,55,559
2022-11-05T00:00:00.000Z,Hietaniemi,OG80,OG80_Hietaniemi_1,113,86,1641
2022-11-05T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,110,93,699
2022-11-05T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,74,60,365
2022-11-05T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,0,0,0
2022-11-05T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,109,88,1399
2022-11-05T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,155,163,495
2022-11-05T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,0,0,0
2022-11-05T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,112,98,689
2022-11-05T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,132,123,600
2022-11-05T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,0,0,0
2022-11-05T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,0,0,0
2022-11-05T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,16,15,121
2022-11-05T00:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,0,0,0
2022-11-05T00:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,0,0,0
2022-11-05T00:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,0,0,0
2022-11-06T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_1,133,108,573
2022-11-06T00:00:00.000Z,Hietaniemi,OG10,OG10_Hietaniemi_2,139,134,489
2022-11-06T00:00:00.000Z,Hietaniemi,OG23,OG23_Hietaniemi_1,163,142,2157
2022-11-06T00:00:00.000Z,Hietaniemi,OG24,OG24_Hietaniemi_1,25,18,1216
2022-11-06T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_1,59,56,140
2022-11-06T00:00:00.000Z,Hietaniemi,OG30,OG30_Hietaniemi_2,104,103,384
2022-11-06T00:00:00.000Z,Hietaniemi,OG31,OG31_Hietaniemi_1,0,0,0
2022-11-06T00:00:00.000Z,Hietaniemi,OG41,OG41_Hietaniemi_1,142,127,767
2022-11-06T00:00:00.000Z,Hietaniemi,OG70,OG70_Hietaniemi_1,93,81,603
2022-11-06T00:00:00.000Z,Hietaniemi,OG80,OG80_Hietaniemi_1,120,88,1677
2022-11-06T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_1,115,105,485
2022-11-06T00:00:00.000Z,Paloheinä,OG10,OG10_Paloheina_2,77,67,425
2022-11-06T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_1,0,0,0
2022-11-06T00:00:00.000Z,Paloheinä,OG23,OG23_Paloheina_2,105,98,1314
2022-11-06T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_1,159,162,403
2022-11-06T00:00:00.000Z,Paloheinä,OG30,OG30_Paloheina_2,0,0,0
2022-11-06T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_1,92,84,549
2022-11-06T00:00:00.000Z,Paloheinä,OG41,OG41_Paloheina_2,58,55,273
2022-11-06T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_1,0,0,0
2022-11-06T00:00:00.000Z,Pirkkola,OG10,OG10_Pirkkola_2,0,0,0
2022-11-06T00:00:00.000Z,Pirkkola,OG24,OG24_Pirkkola,11,7,119
2022-11-06T00:00:00.000Z,Pirkkola,OG30,OG30_Pirkkola,0,0,0
2022-11-06T00:00:00.000Z,Pirkkola,OG41,OG41_Pirkkola,0,0,0
2022-11-06T00:00:00.000Z,Pirkkola,OGFA41,OGFA41_Pirkkola,0,0,0
